epoch,loss,aug
310,1.088365,AutoSMC + IQ-Mixup (Method 1)
311,1.054057,AutoSMC + IQ-Mixup (Method 1)
312,1.053338,AutoSMC + IQ-Mixup (Method 1)
313,1.048705,AutoSMC + IQ-Mixup (Method 1)
314,1.026171,AutoSMC + IQ-Mixup (Method 1)
315,1.065711,AutoSMC + IQ-Mixup (Method 1)
316,1.066203,AutoSMC + IQ-Mixup (Method 1)
317,1.077938,AutoSMC + IQ-Mixup (Method 1)
318,1.068662,AutoSMC + IQ-Mixup (Method 1)
319,1.029842,AutoSMC + IQ-Mixup (Method 1)
320,1.044239,AutoSMC + IQ-Mixup (Method 1)
321,1.051731,AutoSMC + IQ-Mixup (Method 1)
322,1.049762,AutoSMC + IQ-Mixup (Method 1)
323,1.051784,AutoSMC + IQ-Mixup (Method 1)
324,1.084400,AutoSMC + IQ-Mixup (Method 1)
325,1.047740,AutoSMC + IQ-Mixup (Method 1)
326,1.052720,AutoSMC + IQ-Mixup (Method 1)
327,1.035859,AutoSMC + IQ-Mixup (Method 1)
328,1.068636,AutoSMC + IQ-Mixup (Method 1)
329,1.006653,AutoSMC + IQ-Mixup (Method 1)
330,1.048276,AutoSMC + IQ-Mixup (Method 1)
331,1.061064,AutoSMC + IQ-Mixup (Method 1)
332,1.058376,AutoSMC + IQ-Mixup (Method 1)
333,1.055412,AutoSMC + IQ-Mixup (Method 1)
334,1.058457,AutoSMC + IQ-Mixup (Method 1)
335,1.048467,AutoSMC + IQ-Mixup (Method 1)
336,1.063505,AutoSMC + IQ-Mixup (Method 1)
337,1.067047,AutoSMC + IQ-Mixup (Method 1)
338,1.064166,AutoSMC + IQ-Mixup (Method 1)
339,1.054741,AutoSMC + IQ-Mixup (Method 1)
340,1.046887,AutoSMC + IQ-Mixup (Method 1)
341,1.033996,AutoSMC + IQ-Mixup (Method 1)
342,1.046127,AutoSMC + IQ-Mixup (Method 1)
343,1.056608,AutoSMC + IQ-Mixup (Method 1)
344,1.053028,AutoSMC + IQ-Mixup (Method 1)
345,1.041546,AutoSMC + IQ-Mixup (Method 1)
346,1.067715,AutoSMC + IQ-Mixup (Method 1)
347,1.042747,AutoSMC + IQ-Mixup (Method 1)
348,1.070310,AutoSMC + IQ-Mixup (Method 1)
