epoch,train_loss,val_f1,val_precision,val_recall,lr
53,0.642157,0.457068,0.62487,0.525,6.97e-04
54,0.653359,0.345099,0.484529,0.437273,6.85e-04
55,0.648785,0.76135,0.848098,0.792727,6.72e-04
56,0.644676,0.779222,0.846877,0.801364,6.59e-04
57,0.637294,0.557925,0.651676,0.608636,6.46e-04
58,0.634637,0.814972,0.852955,0.826818,6.33e-04
59,0.633096,0.641074,0.672132,0.686364,6.19e-04
60,0.625309,0.879559,0.881611,0.880909,6.06e-04
61,0.629052,0.595967,0.649941,0.649545,5.93e-04
62,0.634615,0.629682,0.688584,0.640455,5.79e-04
63,0.630607,0.866109,0.874177,0.866364,5.66e-04
64,0.628773,0.520915,0.490952,0.607273,5.52e-04
65,0.630786,0.737746,0.769586,0.768182,5.39e-04
66,0.63027,0.348247,0.491835,0.300909,5.25e-04
67,0.635113,0.676998,0.779283,0.715455,5.11e-04
68,0.636409,0.504515,0.546786,0.500909,4.98e-04
69,0.630701,0.855507,0.892028,0.866364,4.84e-04
70,0.621785,0.679046,0.727206,0.714091,4.71e-04
71,0.630749,0.83871,0.849314,0.838182,4.57e-04
72,0.630727,0.604189,0.653511,0.640909,4.44e-04
73,0.624807,0.872557,0.911217,0.886364,4.31e-04
74,0.624412,0.565296,0.648997,0.555909,4.17e-04
75,0.621691,0.59787,0.625221,0.655,4.04e-04
76,0.617909,0.646036,0.713441,0.674091,3.91e-04
77,0.615079,0.662211,0.729047,0.7,3.78e-04
78,0.61805,0.732206,0.841143,0.768182,3.65e-04
79,0.616351,0.69892,0.82442,0.728182,3.53e-04
80,0.61445,0.750441,0.766154,0.771818,3.40e-04
81,0.615117,0.872609,0.893144,0.878182,3.28e-04
82,0.611212,0.776348,0.853754,0.805909,3.15e-04
83,0.605999,0.86256,0.877581,0.864545,3.03e-04
84,0.611743,0.687249,0.683256,0.715909,2.91e-04
85,0.610395,0.805829,0.831868,0.812727,2.80e-04
86,0.607742,0.73379,0.737579,0.764091,2.68e-04
87,0.606975,0.864199,0.877229,0.866364,2.57e-04
88,0.60756,0.744287,0.782964,0.765,2.46e-04
89,0.610147,0.687688,0.706939,0.704091,2.35e-04
90,0.608131,0.585693,0.618551,0.638182,2.24e-04
91,0.606341,0.75441,0.784838,0.785909,2.14e-04
92,0.602769,0.619086,0.633631,0.659545,2.04e-04
93,0.602814,0.79701,0.872123,0.815909,1.94e-04
94,0.601148,0.80645,0.853255,0.821818,1.84e-04
95,0.600472,0.767901,0.82884,0.793636,1.75e-04
96,0.598834,0.78646,0.840015,0.808182,1.66e-04
97,0.597691,0.879438,0.88388,0.879545,1.57e-04
98,0.597229,0.866361,0.881807,0.87,1.49e-04
99,0.598019,0.750573,0.831425,0.782273,1.41e-04
100,0.595355,0.842107,0.875791,0.850909,1.33e-04
101,0.596527,0.854326,0.866248,0.855455,1.25e-04
102,0.593699,0.883572,0.888048,0.884091,1.18e-04
103,0.593868,0.783329,0.846256,0.806364,1.11e-04
104,0.594968,0.855081,0.871287,0.856364,1.05e-04
105,0.591209,0.892885,0.894203,0.893182,9.87e-05
106,0.592094,0.838328,0.860134,0.841818,9.29e-05
107,0.590138,0.862353,0.87091,0.862273,8.75e-05
108,0.588147,0.882809,0.885434,0.882727,8.24e-05
109,0.586659,0.89228,0.894052,0.891364,7.76e-05
110,0.587006,0.876835,0.883678,0.877727,7.32e-05
111,0.587406,0.793497,0.847147,0.815909,6.92e-05
112,0.586467,0.773195,0.822943,0.800909,6.56e-05
113,0.586269,0.893059,0.895678,0.893182,6.23e-05
114,0.584384,0.897145,0.897973,0.896818,5.95e-05
115,0.585304,0.878542,0.885122,0.878636,5.70e-05
116,0.582484,0.89288,0.896646,0.893636,5.48e-05
117,0.583468,0.88725,0.89081,0.887727,5.31e-05
118,0.586849,0.894189,0.897911,0.895,5.17e-05
119,0.583215,0.824262,0.859591,0.833636,5.08e-05
120,0.581943,0.865544,0.87186,0.865455,5.02e-05
