epoch,loss,aug
219,1.397375,AutoSMC + All Methods (1+4+5 Combined)
220,1.376444,AutoSMC + All Methods (1+4+5 Combined)
221,1.408442,AutoSMC + All Methods (1+4+5 Combined)
222,1.465204,AutoSMC + All Methods (1+4+5 Combined)
223,1.383463,AutoSMC + All Methods (1+4+5 Combined)
224,1.411055,AutoSMC + All Methods (1+4+5 Combined)
225,1.424027,AutoSMC + All Methods (1+4+5 Combined)
226,1.403415,AutoSMC + All Methods (1+4+5 Combined)
227,1.397669,AutoSMC + All Methods (1+4+5 Combined)
228,1.413109,AutoSMC + All Methods (1+4+5 Combined)
229,1.354249,AutoSMC + All Methods (1+4+5 Combined)
230,1.410623,AutoSMC + All Methods (1+4+5 Combined)
231,1.396295,AutoSMC + All Methods (1+4+5 Combined)
232,1.418366,AutoSMC + All Methods (1+4+5 Combined)
233,1.425992,AutoSMC + All Methods (1+4+5 Combined)
234,1.388591,AutoSMC + All Methods (1+4+5 Combined)
235,1.361679,AutoSMC + All Methods (1+4+5 Combined)
236,1.404532,AutoSMC + All Methods (1+4+5 Combined)
237,1.412836,AutoSMC + All Methods (1+4+5 Combined)
238,1.421761,AutoSMC + All Methods (1+4+5 Combined)
239,1.396312,AutoSMC + All Methods (1+4+5 Combined)
240,1.435784,AutoSMC + All Methods (1+4+5 Combined)
241,1.426882,AutoSMC + All Methods (1+4+5 Combined)
242,1.349398,AutoSMC + All Methods (1+4+5 Combined)
243,1.384547,AutoSMC + All Methods (1+4+5 Combined)
244,1.419981,AutoSMC + All Methods (1+4+5 Combined)
245,1.394218,AutoSMC + All Methods (1+4+5 Combined)
246,1.385052,AutoSMC + All Methods (1+4+5 Combined)
247,1.415039,AutoSMC + All Methods (1+4+5 Combined)
248,1.388800,AutoSMC + All Methods (1+4+5 Combined)
249,1.388941,AutoSMC + All Methods (1+4+5 Combined)
250,1.409641,AutoSMC + All Methods (1+4+5 Combined)
251,1.334251,AutoSMC + All Methods (1+4+5 Combined)
252,1.412237,AutoSMC + All Methods (1+4+5 Combined)
253,1.390306,AutoSMC + All Methods (1+4+5 Combined)
254,1.374047,AutoSMC + All Methods (1+4+5 Combined)
255,1.405547,AutoSMC + All Methods (1+4+5 Combined)
256,1.398475,AutoSMC + All Methods (1+4+5 Combined)
257,1.384091,AutoSMC + All Methods (1+4+5 Combined)
258,1.351499,AutoSMC + All Methods (1+4+5 Combined)
259,1.408276,AutoSMC + All Methods (1+4+5 Combined)
260,1.395269,AutoSMC + All Methods (1+4+5 Combined)
261,1.423584,AutoSMC + All Methods (1+4+5 Combined)
262,1.415020,AutoSMC + All Methods (1+4+5 Combined)
263,1.367432,AutoSMC + All Methods (1+4+5 Combined)
264,1.395689,AutoSMC + All Methods (1+4+5 Combined)
265,1.386202,AutoSMC + All Methods (1+4+5 Combined)
266,1.373151,AutoSMC + All Methods (1+4+5 Combined)
267,1.336696,AutoSMC + All Methods (1+4+5 Combined)
268,1.392633,AutoSMC + All Methods (1+4+5 Combined)
269,1.366966,AutoSMC + All Methods (1+4+5 Combined)
