epoch,loss,aug
329,1.037095,AutoSMC + IQ-Mixup (Method 1)
330,1.086035,AutoSMC + IQ-Mixup (Method 1)
331,1.055457,AutoSMC + IQ-Mixup (Method 1)
332,1.073271,AutoSMC + IQ-Mixup (Method 1)
333,1.084442,AutoSMC + IQ-Mixup (Method 1)
334,1.037525,AutoSMC + IQ-Mixup (Method 1)
335,1.073484,AutoSMC + IQ-Mixup (Method 1)
336,1.066932,AutoSMC + IQ-Mixup (Method 1)
337,1.061612,AutoSMC + IQ-Mixup (Method 1)
338,1.053812,AutoSMC + IQ-Mixup (Method 1)
339,1.030431,AutoSMC + IQ-Mixup (Method 1)
340,1.065065,AutoSMC + IQ-Mixup (Method 1)
341,1.063067,AutoSMC + IQ-Mixup (Method 1)
342,1.052625,AutoSMC + IQ-Mixup (Method 1)
343,1.039779,AutoSMC + IQ-Mixup (Method 1)
344,1.054980,AutoSMC + IQ-Mixup (Method 1)
345,1.072107,AutoSMC + IQ-Mixup (Method 1)
346,1.096568,AutoSMC + IQ-Mixup (Method 1)
347,1.060244,AutoSMC + IQ-Mixup (Method 1)
348,1.047021,AutoSMC + IQ-Mixup (Method 1)
349,1.085337,AutoSMC + IQ-Mixup (Method 1)
350,1.047774,AutoSMC + IQ-Mixup (Method 1)
351,1.055959,AutoSMC + IQ-Mixup (Method 1)
352,1.065637,AutoSMC + IQ-Mixup (Method 1)
353,1.064628,AutoSMC + IQ-Mixup (Method 1)
354,1.066143,AutoSMC + IQ-Mixup (Method 1)
355,1.082667,AutoSMC + IQ-Mixup (Method 1)
356,1.044060,AutoSMC + IQ-Mixup (Method 1)
357,1.070907,AutoSMC + IQ-Mixup (Method 1)
358,1.062428,AutoSMC + IQ-Mixup (Method 1)
359,1.067820,AutoSMC + IQ-Mixup (Method 1)
360,1.067819,AutoSMC + IQ-Mixup (Method 1)
361,1.070805,AutoSMC + IQ-Mixup (Method 1)
362,1.073656,AutoSMC + IQ-Mixup (Method 1)
363,1.064281,AutoSMC + IQ-Mixup (Method 1)
364,1.043739,AutoSMC + IQ-Mixup (Method 1)
365,1.040978,AutoSMC + IQ-Mixup (Method 1)
366,1.067475,AutoSMC + IQ-Mixup (Method 1)
367,1.065281,AutoSMC + IQ-Mixup (Method 1)
368,1.083647,AutoSMC + IQ-Mixup (Method 1)
369,1.050303,AutoSMC + IQ-Mixup (Method 1)
370,1.056611,AutoSMC + IQ-Mixup (Method 1)
371,1.047304,AutoSMC + IQ-Mixup (Method 1)
372,1.073063,AutoSMC + IQ-Mixup (Method 1)
373,1.025104,AutoSMC + IQ-Mixup (Method 1)
374,1.038477,AutoSMC + IQ-Mixup (Method 1)
375,1.044847,AutoSMC + IQ-Mixup (Method 1)
376,1.072309,AutoSMC + IQ-Mixup (Method 1)
377,1.052875,AutoSMC + IQ-Mixup (Method 1)
378,1.066566,AutoSMC + IQ-Mixup (Method 1)
379,1.034169,AutoSMC + IQ-Mixup (Method 1)
